parser_family,source_pdf,page_start,page_end,section,entry_number,entry_type,authors,year,title,publication_block,commentary,reviews,confidence,segment_warning,raw_text,raw_text_original
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,18,18,VERGIL AND EARLIER WRITERS,185,monograph,Damien Nelis,2001,Vergil 's Aeneid and the Argonautica of Apollonius Rhodius,Leeds 2001,,"Barchiesi, CJ 98 (2002) 89-91",1.0,,"Damien Nelis. Vergil 's Aeneid and the Argonautica of Apollonius Rhodius. Leeds 2001. Rev: Barchiesi, CJ 98 (2002) 89-91.","Damien Nelis. Vergil 's Aeneid and the Argonautica of Apollonius
Rhodius. Leeds 2001. Rev: Barchiesi, CJ 98 (2002) 89-91."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,18,18,VERGIL AND EARLIER WRITERS,186,journal_article,Mark Payne,2001,Ecphrasis and Song in Theocritus' Idyll 1,GRBS 42 (2001) 263-287,,,1.0,,"Mark Payne. ""Ecphrasis and Song in Theocritus' Idyll 1."" GRBS 42 (2001) 263-287.","Mark Payne. ""Ecphrasis and Song in Theocritus' Idyll 1."" GRBS
42 (2001) 263-287."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,18,18,VERGIL AND EARLIER WRITERS,187,journal_article,Lorina N. Quartarone,,Appendix A: Homeric Parallels,APPROACHES 201-224,,,0.75,,"Lorina N. Quartarone. ""Appendix A: Homeric Parallels."" APPROACHES 201-224.","Lorina N. Quartarone. ""Appendix A: Homeric Parallels.""
APPROACHES 201-224."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,18,19,VERGIL AND EARLIER WRITERS,188,journal_article,T. Schmit-Neuerburg,2002,Vergils Aeneis und die antike Homerexegese: Untersuchungen zum Einfluss ethischen and kriVergilian Bibliography 2002-2003 131 tischen Homerrezeption auf Imitado und Aemulatio Ver,Berlin/New York. 2002,,"Nelis, JRS 92 (2002) 240-24 Harrison is concerned with the organic or functional role of ekp in narratives. Archaic and Classical Greek texts, and Hellenistic p are cited prior to examination of examples in Catullus and Vergil cially 87-92). He concludes ""modern narrative theory can hel bring new and valuable perspectives to the critical appreciat familiar ancient texts."" (92)",0.85,publication_tail_city_fallback,"T. Schmit-Neuerburg. Vergils Aeneis und die antike Homerexegese: Untersuchungen zum Einfluss ethischen and kriVergilian Bibliography 2002-2003 131 tischen Homerrezeption auf Imitado und Aemulatio Ver Berlin/New York. 2002. Rev: Nelis, JRS 92 (2002) 240-24 Harrison is concerned with the organic or functional role of ekp in narratives. Archaic and Classical Greek texts, and Hellenistic p are cited prior to examination of examples in Catullus and Vergil cially 87-92). He concludes ""modern narrative theory can hel bring new and valuable perspectives to the critical appreciat familiar ancient texts."" (92)","T. Schmit-Neuerburg. Vergils Aeneis und die antike
Homerexegese: Untersuchungen zum Einfluss ethischen and kri-
Vergilian Bibliography 2002-2003 131
tischen Homerrezeption auf Imitado und Aemulatio Ver
Berlin/New York. 2002. Rev: Nelis, JRS 92 (2002) 240-24
Harrison is concerned with the organic or functional role of ekp
in narratives. Archaic and Classical Greek texts, and Hellenistic p
are cited prior to examination of examples in Catullus and Vergil
cially 87-92). He concludes ""modern narrative theory can hel
bring new and valuable perspectives to the critical appreciat
familiar ancient texts."" (92)"
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,189,journal_article,Nino Coppolino,2003,Poetic Ambition: Vergilian Influences on Book 10 of Columella's De Re Rusticar NECJ 30 (2003) 65-73,,,,0.75,unclosed_quote_title,"Nino Coppolino. ""Poetic Ambition: Vergilian Influences on Book 10 of Columella's De Re Rusticar NECJ 30 (2003) 65-73.","Nino Coppolino. ""Poetic Ambition: Vergilian Influences on Book
10 of Columella's De Re Rusticar NECJ 30 (2003) 65-73."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,190,journal_article,M. W. Dickie,2002,"Manilius, Astronomica 1.91-94",Hermes 130 (2002) 449^66,,,1.0,,"M. W. Dickie. ""Manilius, Astronomica 1.91-94."" Hermes 130 (2002) 449^66.","M. W. Dickie. ""Manilius, Astronomica 1.91-94."" Hermes 130
(2002) 449^66."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,191,journal_article,C. Dognini,2001,La 'via del corallo' e l'influenza dell 'Eneide sulla Tabula Riaca del Gandhara,Aevum 75 (2001) 101-109,,,1.0,,"C. Dognini. ""La 'via del corallo' e l'influenza dell 'Eneide sulla Tabula Riaca del Gandhara."" Aevum 75 (2001) 101-109.","C. Dognini. ""La 'via del corallo' e l'influenza dell 'Eneide sulla
Tabula Riaca del Gandhara."" Aevum 75 (2001) 101-109."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,192,monograph,S. Freund,2000,"Vergil im frühen Christentum. Untersuchungen zu den Vergilzitäten bei Tertullian , Minucius Felix , Novatian, Cyprian and Arnobius",Paderborn 2000,,"Cova, Athenaeum 90 (2002) 667-669; Schickler, Gymnasium 109 (2002) 242-244; Zelzer, WS 116 (2003) 308- 309",1.0,,"S. Freund. Vergil im frühen Christentum. Untersuchungen zu den Vergilzitäten bei Tertullian , Minucius Felix , Novatian, Cyprian and Arnobius. Paderborn 2000. Rev: Cova, Athenaeum 90 (2002) 667-669; Schickler, Gymnasium 109 (2002) 242-244; Zelzer, WS 116 (2003) 308- 309.","S. Freund. Vergil im frühen Christentum. Untersuchungen zu den
Vergilzitäten bei Tertullian , Minucius Felix , Novatian, Cyprian
and Arnobius. Paderborn 2000. Rev: Cova, Athenaeum 90 (2002)
667-669; Schickler, Gymnasium 109 (2002) 242-244; Zelzer,
WS 116 (2003) 308- 309."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,193,dissertation,Feng-Feng Gao,2002,"Vergil and Biblical Exegesis in Early Christian Latin Epic. Diss., Univ. of California, Berkeley",2002. D AI- A 63/09. p. 3181. AAC 3063373,,,0.85,publication_tail_year_fallback,"Feng-Feng Gao. Vergil and Biblical Exegesis in Early Christian Latin Epic. Diss., Univ. of California, Berkeley. 2002. D AI- A 63/09. p. 3181. AAC 3063373.","Feng-Feng Gao. Vergil and Biblical Exegesis in Early Christian
Latin Epic. Diss., Univ. of California, Berkeley. 2002. D AI- A
63/09. p. 3181. AAC 3063373."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,194,monograph,A. Heil,2002,Alma Aeneis,Studien zur Vergil- und Statiusrezeption Dante Alighieris. Frankfurt am Rhein 2002,,,1.0,,A. Heil. Alma Aeneis. Studien zur Vergil- und Statiusrezeption Dante Alighieris. Frankfurt am Rhein 2002.,"A. Heil. Alma Aeneis. Studien zur Vergil- und Statiusrezeption
Dante Alighieris. Frankfurt am Rhein 2002."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,195,monograph,Maria Lühken,2000,Christianorum Maro et Flaccus : Zur Vergil- und Horazrezeption des Prudentius,Göttingen 2000,,,1.0,,Maria Lühken. Christianorum Maro et Flaccus : Zur Vergil- und Horazrezeption des Prudentius. Göttingen 2000.,"Maria Lühken. Christianorum Maro et Flaccus : Zur Vergil- und
Horazrezeption des Prudentius. Göttingen 2000."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,196,monograph,,2003,"G. A. Müller. Formen und Funktionen der Vergilzitäte und -anspielungen bei Augustin von Hippo. [Studien zur Gechichte und Kultur des Altertums. Neue Folge. 1 Reihe, Band 18] Paderborn",2003,,,0.55,publication_tail_year_fallback,"G. A. Müller. Formen und Funktionen der Vergilzitäte und -anspielungen bei Augustin von Hippo. [Studien zur Gechichte und Kultur des Altertums. Neue Folge. 1 Reihe, Band 18] Paderborn 2003.","G. A. Müller. Formen und Funktionen der Vergilzitäte und
-anspielungen bei Augustin von Hippo. [Studien zur Gechichte
und Kultur des Altertums. Neue Folge. 1 Reihe, Band 18]
Paderborn 2003."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,19,ANCIENT AUTHORS AFTER VERGIL,197,journal_article,,2002,"R. Otranto, ""Le parole dei libri, Isidoro, Etym. VI, 13 e Virgilio, Eel. X, 67."" Quaderni di storia 56 (",2002) 191-198,,,0.55,publication_tail_year_fallback,"R. Otranto, ""Le parole dei libri, Isidoro, Etym. VI, 13 e Virgilio, Eel. X, 67."" Quaderni di storia 56 (2002) 191-198.","R. Otranto, ""Le parole dei libri, Isidoro, Etym. VI, 13 e Virgilio,
Eel. X, 67."" Quaderni di storia 56 (2002) 191-198."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,19,20,ANCIENT AUTHORS AFTER VERGIL,198,journal_article,L. Pegolo,2001,"Petronio, Virgilio y el carácter de lo monstruoso en Adán Buenosayres",Argos 25 (2001) 59-77. 132 Alexander G. McKay,,,1.0,,"L. Pegolo. ""Petronio, Virgilio y el carácter de lo monstruoso en Adán Buenosayres."" Argos 25 (2001) 59-77. 132 Alexander G. McKay","L. Pegolo. ""Petronio, Virgilio y el carácter de lo monstruoso en
Adán Buenosayres."" Argos 25 (2001) 59-77.
132 Alexander G. McKay"
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,ANCIENT AUTHORS AFTER VERGIL,199,journal_article,A. Prenner,,Riecheggiamenti virgiliani morfosi dell' In Rufinum di Claudiano,B 82-96,,,0.75,,"A. Prenner. ""Riecheggiamenti virgiliani morfosi dell' In Rufinum di Claudiano."" B 82-96.","A. Prenner. ""Riecheggiamenti virgiliani
morfosi dell' In Rufinum di Claudiano."" B
82-96."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,ANCIENT AUTHORS AFTER VERGIL,200,journal_article,"L. Richardson, Jr",2003,Trimalchio and the Sibyl at Cumae,CW 96 (2003) 77-78,,,1.0,,"L. Richardson, Jr. ""Trimalchio and the Sibyl at Cumae."" CW 96 (2003) 77-78.","L. Richardson, Jr. ""Trimalchio and the Sibyl at Cumae."" CW 96
(2003) 77-78."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,ANCIENT AUTHORS AFTER VERGIL,201,monograph,S. Timpanaro,2001,Vergilianisti antichi e tradizione indiretta,Firenze 2001,,"Giovini, Maia 54 (2002) 445-450. Coppolino notices that Columella's Book 10 emulates Vergil in language, programmatic statements, ideas, use of poetic tradition, poetic didacticism, thematic contrast and statements of poetic aspiration. Dickie detects three borrowings from Vergil in Manilius' prooemium and argues for rejection of 91-94 as non-authentic",1.0,,"S. Timpanaro. Vergilianisti antichi e tradizione indiretta. Firenze 2001. Rev: Giovini, Maia 54 (2002) 445-450. Coppolino notices that Columella's Book 10 emulates Vergil in language, programmatic statements, ideas, use of poetic tradition, poetic didacticism, thematic contrast and statements of poetic aspiration. Dickie detects three borrowings from Vergil in Manilius' prooemium and argues for rejection of 91-94 as non-authentic.","S. Timpanaro. Vergilianisti antichi e tradizione indiretta. Firenze
2001. Rev: Giovini, Maia 54 (2002) 445-450.
Coppolino notices that Columella's Book 10 emulates Vergil in lan-
guage, programmatic statements, ideas, use of poetic tradition, poetic
didacticism, thematic contrast and statements of poetic aspiration.
Dickie detects three borrowings from Vergil in Manilius' prooemium
and argues for rejection of 91-94 as non-authentic."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,"ANCIENT COMMENTARIES, SCHOLIA",202,edited_volume,C. Baschera,,"Gli scolii veronesi a Virgilio. [Introduzione, edizione critica, e indici]",,,"Brunner, Gnomon 75 (2003) 23-26",0.65,,"C. Baschera, ed. Gli scolii veronesi a Virgilio. [Introduzione, edizione critica, e indici] Rev: Brunner, Gnomon 75 (2003) 23-26.","C. Baschera, ed. Gli scolii veronesi a Virgilio. [Introduzione, edi-
zione critica, e indici] Rev: Brunner, Gnomon 75 (2003) 23-26."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,"ANCIENT COMMENTARIES, SCHOLIA",203,journal_article,R Colafrancesco,2001,Iconografia e iconologia del dio Pan tra Servio e Virgilio,Invigilata lucernis 23 (2001) 27-51,,,1.0,,"R Colafrancesco. ""Iconografia e iconologia del dio Pan tra Servio e Virgilio."" Invigilata lucernis 23 (2001) 27-51.","R Colafrancesco. ""Iconografia e iconologia del dio Pan tra Servio
e Virgilio."" Invigilata lucernis 23 (2001) 27-51."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,"ANCIENT COMMENTARIES, SCHOLIA",204,journal_article,F. Gasti,,Una citazione di Probo nel Servio Danielino (Serv. Auct. Aen. 9.814),GIOSEFFI 143-150,,,0.75,,"F. Gasti. ""Una citazione di Probo nel Servio Danielino (Serv. Auct. Aen. 9.814)."" GIOSEFFI 143-150.","F. Gasti. ""Una citazione di Probo nel Servio Danielino (Serv.
Auct. Aen. 9.814)."" GIOSEFFI 143-150."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,"ANCIENT COMMENTARIES, SCHOLIA",205,journal_article,M. Gioseffi,,Ritratto d'autore nel suo studio. Osservazioni a margine delle Interpretationes Vergilianae di Tiberio Claudio Donato,GIOSEFFI 151-215,,,0.75,,"M. Gioseffi. ""Ritratto d'autore nel suo studio. Osservazioni a margine delle Interpretationes Vergilianae di Tiberio Claudio Donato."" GIOSEFFI 151-215.","M. Gioseffi. ""Ritratto d'autore nel suo studio. Osservazioni a
margine delle Interpretationes Vergilianae di Tiberio Claudio
Donato."" GIOSEFFI 151-215."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,"ANCIENT COMMENTARIES, SCHOLIA",206,journal_article,,2001,"Antonio La Penna, ""Supplemento sulla 'synkrisis' fra la prima e la seconda parte de'V Eneide secondo Servio."" Maia 53 (",2001) 643,,,0.55,publication_tail_year_fallback,"Antonio La Penna, ""Supplemento sulla 'synkrisis' fra la prima e la seconda parte de'V Eneide secondo Servio."" Maia 53 (2001) 643.","Antonio La Penna, ""Supplemento sulla 'synkrisis' fra la prima e
la seconda parte de'V Eneide secondo Servio."" Maia 53 (2001)
643."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,"ANCIENT COMMENTARIES, SCHOLIA",207,journal_article,Aldo Lunelli,2003,"Scholiorum in Vergiliům Veronensiurn Reliquiae: notizie degli scavi, edizione provisorio II. In Geórgica",Maia 55 (2003) 5-83,,,1.0,,"Aldo Lunelli. ""Scholiorum in Vergiliům Veronensiurn Reliquiae: notizie degli scavi, edizione provisorio II. In Geórgica."" Maia 55 (2003) 5-83.","Aldo Lunelli. ""Scholiorum in Vergiliům Veronensiurn Reliquiae:
notizie degli scavi, edizione provisorio II. In Geórgica."" Maia 55
(2003) 5-83."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,"ANCIENT COMMENTARIES, SCHOLIA",208,journal_article,Aldo Lunelli,2003,Le due Pales (schol. Verg. Veron. Geòrgie III. 1),Maia (2003) 99-103,,,1.0,,"Aldo Lunelli. ""Le due Pales (schol. Verg. Veron. Geòrgie III. 1)."" Maia (2003) 99-103.","Aldo Lunelli. ""Le due Pales (schol. Verg. Veron. Geòrgie III. 1).""
Maia (2003) 99-103."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,20,"ANCIENT COMMENTARIES, SCHOLIA",209,journal_article,M. T. Messina,,Le formule di catasterismo negli scolii serviani,GIOSEFFI 119-141,,,0.75,,"M. T. Messina. ""Le formule di catasterismo negli scolii serviani."" GIOSEFFI 119-141.","M. T. Messina. ""Le formule di catasterismo negli scolii serviani.""
GIOSEFFI 119-141."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,20,21,"ANCIENT COMMENTARIES, SCHOLIA",210,journal_article,M. Negri,2001,11 commentario di Servio &ÌV Eneide e l'esegesi d Omero. Osservazioni sul commento ad Aen. VI 288 ed Eustazio adii. VI 181,Eikasmos 12 (2001) 325-336. Vergilian Bibliography 2002-2003 1 33,,,1.0,,"M. Negri. ""11 commentario di Servio &ÌV Eneide e l'esegesi d Omero. Osservazioni sul commento ad Aen. VI 288 ed Eustazio adii. VI 181."" Eikasmos 12 (2001) 325-336. Vergilian Bibliography 2002-2003 1 33","M. Negri. ""11 commentario di Servio &ÌV Eneide e l'esegesi d
Omero. Osservazioni sul commento ad Aen. VI 288 ed Eustazio
adii. VI 181."" Eikasmos 12 (2001) 325-336.
Vergilian Bibliography 2002-2003 1 33"
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,21,21,"ANCIENT COMMENTARIES, SCHOLIA",211,journal_article,M. Negri,,Suuna nuova edizione degli Scholia Vergi Veronensia. Note critico-testuali,,,Athenaeum 90 (20 554-563 [on Lunelli],0.65,,"M. Negri. ""Suuna nuova edizione degli Scholia Vergi Veronensia. Note critico-testuali."" Rev: Athenaeum 90 (20 554-563 [on Lunelli],","M. Negri. ""Suuna nuova edizione degli Scholia Vergi
Veronensia. Note critico-testuali."" Rev: Athenaeum 90 (20
554-563 [on Lunelli],"
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,21,21,"ANCIENT COMMENTARIES, SCHOLIA",212,journal_article,L. Pinovano,,Deformare e deformatio nel lessico di Tib Claudio Donato,GIOSEFFI 217-238,,,0.75,,"L. Pinovano. "" Deformare e deformatio nel lessico di Tib Claudio Donato."" GIOSEFFI 217-238.","L. Pinovano. "" Deformare e deformatio nel lessico di Tib
Claudio Donato."" GIOSEFFI 217-238."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,21,21,"ANCIENT COMMENTARIES, SCHOLIA",213,monograph,Anna Uhi,1998,Servius als Sprachlehrer. Zur Sprachrichtigkeit in der exegetischen Praxis des spätantiken Grammatikunterrichts,Göttingen 1998,,"Bruggisser, Gnomon 74 (2002) 609-613",1.0,,"Anna Uhi. Servius als Sprachlehrer. Zur Sprachrichtigkeit in der exegetischen Praxis des spätantiken Grammatikunterrichts. Göttingen 1998. Rev: Bruggisser, Gnomon 74 (2002) 609-613.","Anna Uhi. Servius als Sprachlehrer. Zur Sprachrichtigkeit in der
exegetischen Praxis des spätantiken Grammatikunterrichts.
Göttingen 1998. Rev: Bruggisser, Gnomon 74 (2002) 609-613."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,21,21,"MANUSCRIPTS, TEXTUAL TRADITION",214,journal_article,G. Ramires,,Tradizione e fortuna di una variante virgiliana. [Aen. 9.189 e 236],GIOSEFFI 101-118,,,0.75,,"G. Ramires. ""Tradizione e fortuna di una variante virgiliana. [Aen. 9.189 e 236]."" GIOSEFFI 101-118.","G. Ramires. ""Tradizione e fortuna di una variante virgiliana.
[Aen. 9.189 e 236]."" GIOSEFFI 101-118."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,21,21,"MANUSCRIPTS, TEXTUAL TRADITION",215,monograph,Matteo Venier,2001,Per una storia del testo di Virgilio nella prima età del libro a stampa (1469-1519),Udine 2001,,"Kallendorf, Vergilius 48 (2002) 175-177; Davies, CR 52 (2002) 403-404",1.0,,"Matteo Venier. Per una storia del testo di Virgilio nella prima età del libro a stampa (1469-1519). Udine 2001. Rev: Kallendorf, Vergilius 48 (2002) 175-177; Davies, CR 52 (2002) 403-404.","Matteo Venier. Per una storia del testo di Virgilio nella prima età
del libro a stampa (1469-1519). Udine 2001. Rev: Kallendorf,
Vergilius 48 (2002) 175-177; Davies, CR 52 (2002) 403-404."
enumerated_robust_segments_tailclassifier_entryfix3,49 (2003) - McKay.pdf,21,21,"MANUSCRIPTS, TEXTUAL TRADITION",216,monograph,Otto Zwierlein,1999,Die Ovid-und Vergil-Revision in tiberischer Zeit. Band I: Prolegomena,Berlin/New York 1999,,"Galinsky, Gnomon 74 (2002) 685-687",0.85,publication_tail_city_fallback,"Otto Zwierlein. Die Ovid-und Vergil-Revision in tiberischer Zeit. Band I: Prolegomena. Berlin/New York 1999. Rev: Galinsky, Gnomon 74 (2002) 685-687.","Otto Zwierlein. Die Ovid-und Vergil-Revision in tiberischer Zeit.
Band I: Prolegomena. Berlin/New York 1999. Rev: Galinsky,
Gnomon 74 (2002) 685-687."
